	Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
1085	Environmental Science	21236	ESC	1500	02	C	4.000	Introduction to Environmental Science I	TR	12:15 pm-01:30 pm	48	41	7	0	0	0	John C  Tucker	01/10-05/03	HOLT 230	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
1086	Environmental Science	20004	ESC	1500L	0	C	0.000	Introduction to Environmental Science I Laboratory	M	10:00 am-11:50 am	24	24	0	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1087	Environmental Science	20005	ESC	1500L	01	C	0.000	Introduction to Environmental Science I Laboratory	M	03:40 pm-05:30 pm	24	23	1	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1088	Environmental Science	20006	ESC	1500L	02	C	0.000	Introduction to Environmental Science I Laboratory	T	08:50 am-10:40 am	24	22	2	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1089	Environmental Science	20007	ESC	1500L	03	C	0.000	Introduction to Environmental Science I Laboratory	T	10:50 am-12:40 pm	24	23	1	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1090	Environmental Science	20008	ESC	1500L	04	C	0.000	Introduction to Environmental Science I Laboratory	T	01:40 pm-03:30 pm	24	23	1	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1091	Environmental Science	20009	ESC	1510	0	C	4.000	Introduction to Environmental Science II	MWF	11:00 am-11:50 am	48	39	9	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 229	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
1092	Environmental Science	20010	ESC	1510L	0	C	0.000	Introduction to Environmental Science II Laboratory	R	01:00 pm-02:50 pm	24	21	3	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1093	Environmental Science	20643	ESC	1510L	01	C	0.000	Introduction to Environmental Science II Laboratory	R	03:00 pm-04:50 pm	24	18	6	0	0	0	Bradley Robert  Reynolds	01/10-05/03	HOLT 225	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
1094	Environmental Science	20868	ESC	3600	0	C	3.000	Air and Water Pollution Control	M	10:00 am-10:50 am	30	30	0	0	0	0	Sean M  Richards	01/10-05/03	HOLT 124	Upper Division Credit
1095	Environmental Science	20869	ESC	3600L	0	C	0.000	Air and Water Pollution Control Laboratory	T	01:40 pm-04:30 pm	30	30	0	0	0	0	Sean M  Richards	01/10-05/03	HOLT 230	Lab/Studio Fee and Upper Division Credit
1096	Environmental Science	20011	ESC	4100	0	C	3.000	Environmental Law and Agencies	TR	09:25 am-10:40 am	51	51	0	0	0	0	John C  Tucker	01/10-05/03	EMCS 302	Upper Division Credit
1097	Environmental Science	24376	ESC	4660	0	C	3.000	Geographic Information Systems	MW	12:00 pm-12:50 pm	14	12	2	0	0	0	Thomas P  Wilson	01/10-05/03	HOLT 125	Upper Division Credit
1098	Environmental Science	24121	ESC	4660L	0	C	0.000	Geographic Information Systems Laboratory	M	02:00 pm-03:50 pm	14	12	2	0	0	0	Thomas P  Wilson	01/10-05/03	SIMC 102	Lab/Studio Fee and Upper Division Credit
1099	Environmental Science	24122	ESC	4680	0	C	4.000	Introduction to Soil Resources	TR	10:50 am-12:05 pm	12	10	2	0	0	0	Jose Ferreira  Barbosa	01/10-05/03	HOLT 124	Upper Division Credit
1100	Environmental Science	24123	ESC	4680L	0	C	0.000	Introduction to Soil Resources Laboratory	R	01:40 pm-04:30 pm	12	10	2	0	0	0	Jose Ferreira  Barbosa	01/10-05/03	HOLT 123	Lab/Studio Fee and Upper Division Credit
1101	Environmental Science	20012	ESC	4840	0	C	3.000	Values and the Environment	MWF	09:00 am-09:50 am	60	34	26	0	0	0	Bradley Robert  Reynolds	01/10-05/03	DRTH 101	Upper Division Credit
1102	Environmental Science	21820	ESC	4910R	0	C	1.000-4.000	Environmental Science Internship	N/A	TBD	0	6	-6	0	0	0	Bradley Robert  Reynolds	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1103	Environmental Science	21821	ESC	4910R	01	C	1.000-4.000	Environmental Science Internship	N/A	TBD	0	2	-2	0	0	0	David A  Aborn	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1104	Environmental Science	24551	ESC	4995R	01	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Joey T  Shaw	01/10-05/03	TBD	Lab/Studio Fee and Repeatable Course and Upper Division Credit
1105	Environmental Science	24377	ESC	4998R	0	C	1.000-9.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Deanna Estella  Beasley	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1106	Environmental Science	24378	ESC	4998R	01	C	1.000-9.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Jennifer M  Boyd	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1107	Environmental Science	24512	ESC	4998R	05	C	1.000-9.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Thomas P  Wilson	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1108	Environmental Science	24603	ESC	4998R	06	C	1.000-9.000	Individual Studies	N/A	TBD	0	3	-3	0	0	0	Sarah E  Farnsley	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1109	Environmental Science	24611	ESC	4998R	07	C	1.000-9.000	Individual Studies	N/A	TBD	0	2	-2	0	0	0	Lucy Christine  Schultz	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1110	Environmental Science	24730	ESC	4998R	08	C	1.000-9.000	Individual Studies	N/A	TBD	0	5	-5	0	0	0	Bradley Robert  Reynolds	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1111	Environmental Science	24791	ESC	4998R	09	C	1.000-9.000	Individual Studies	N/A	TBD	0	2	-2	0	0	0	Mark S  Schorr	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1112	Environmental Science	24652	ESC	4999R	01	D	2.000	Seminar in the Environment Plus	W	11:00 am-11:50 am	36	12	24	0	0	0	John C  Tucker	01/10-05/03	HOLT 124	Potential Test Proctoring Fee and Repeatable Course and Upper Division Credit
1113	Environmental Science	23282	ESC	5010L	0	D	0.000	Behavioral Ecology Lab	N/A	TBD	3	2	1	0	0	0	Loren Donald  Hayes	01/10-05/03	XX INTERNET	Lab/Studio Fee and Potential Test Proctoring Fee and Repeatable Course
1114	Environmental Science	24125	ESC	5010L	01	C	0.000	GIS for Geoscientists Lab	W	02:00 pm-03:50 pm	8	4	4	0	0	0	A K M Azad  Hossain	01/10-05/03	SIMC 102	Lab/Studio Fee and Repeatable Course
1115	Environmental Science	24126	ESC	5010L	02	C	0.000	Aqueous Geochemistry Lab	M	04:00 pm-05:50 pm	5	2	3	0	0	0	Stephanie Lynn  DeVries	01/10-05/03	GROT 208	Lab/Studio Fee and Repeatable Course
1116	Environmental Science	24688	ESC	5010L	03	C	0.000	Soil Resources Lab	R	01:40 pm-04:30 pm	0	1	-1	0	0	0	Jose Ferreira  Barbosa	01/10-05/03	HOLT 123	Lab/Studio Fee and Repeatable Course
1117	Environmental Science	23276	ESC	5010R	0	C	4.000	Behavioral Ecology	MWF	11:00 am-11:50 am	3	2	1	0	0	0	Loren Donald  Hayes	01/10-05/03	HOLT 230	Repeatable Course
1118	Environmental Science	24127	ESC	5010R	01	C	4.000	Ecolgy & Management in the Great Smoky Mountains	W	03:00 pm-04:50 pm	2	2	0	0	0	0	Joey T  Shaw	01/10-05/03	HOLT 208	Repeatable Course
1119	Environmental Science	23570	ESC	5010R	02	C	4.000	GIS for Geoscientists	MWF	11:00 am-11:50 am	8	4	4	0	0	0	A K M Azad  Hossain	01/10-05/03	SIMC 102	Repeatable Course
1120	Environmental Science	23712	ESC	5010R	03	C	4.000	Aqueous Geochemistry	MWF	01:00 pm-01:50 pm	5	2	3	0	0	0	Stephanie Lynn  DeVries	01/10-05/03	GROT 103	Repeatable Course
1121	Environmental Science	24687	ESC	5010R	04	C	4.000	Soil Resources	TR	10:50 am-12:05 pm	0	1	-1	0	0	0	Jose Ferreira  Barbosa	01/10-05/03	HOLT 124	Repeatable Course
1122	Environmental Science	20013	ESC	5020	0	C	3.000	Mechanisms in the Environment	M	06:00 pm-08:30 pm	24	12	12	0	0	0	Sean M  Richards	01/10-05/03	HOLT 208	Repeatable Course
1123	Environmental Science	20014	ESC	5050	0	C	3.000	Biodiversity and Natural Resources Conservation	T	06:00 pm-08:30 pm	24	11	13	0	0	0	David A  Aborn	01/10-05/03	HOLT 204	Repeatable Course
1124	Environmental Science	24128	ESC	5660	0	C	3.000	Geographic Information Systems	MW	12:00 pm-12:50 pm	10	9	1	0	0	0	Thomas P  Wilson	01/10-05/03	HOLT 125	Lab/Studio Fee and Repeatable Course
1125	Environmental Science	24129	ESC	5660L	0	C	0.000	Geographic Information Systems Laboratory	M	02:00 pm-03:50 pm	10	9	1	0	0	0	Thomas P  Wilson	01/10-05/03	SIMC 102	Lab/Studio Fee and Repeatable Course
1126	Environmental Science	20870	ESC	5710	0	C	1.000	Seminar II	T	03:00 pm-03:50 pm	24	17	7	0	0	0	Thomas P  Wilson	01/10-05/03	HOLT 204	Repeatable Course
1127	Environmental Science	24615	ESC	5996	01	C	1.000-6.000	Internship	N/A	TBD	0	1	-1	0	0	0	David A  Aborn	01/10-05/03	TBD	Repeatable Course
1128	Environmental Science	24646	ESC	5996	02	C	1.000-6.000	Internship	N/A	TBD	0	1	-1	0	0	0	J Hill  Craddock	01/10-05/03	TBD	Repeatable Course
1129	Environmental Science	24750	ESC	5996	03	C	1.000-6.000	Internship	N/A	TBD	0	1	-1	0	0	0	Mark S  Schorr	01/10-05/03	TBD	Repeatable Course
1130	Environmental Science	24802	ESC	5996	04	C	1.000-6.000	Internship	N/A	TBD	0	1	-1	0	0	0	Bradley Robert  Reynolds	01/10-05/03	TBD	Repeatable Course
1131	Environmental Science	24384	ESC	5997R	02	C	1.000-6.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Joey T  Shaw	01/10-05/03	TBD	Repeatable Course
1132	Environmental Science	24476	ESC	5997R	03	C	1.000-6.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	J Hill  Craddock	01/10-05/03	TBD	Repeatable Course
1133	Environmental Science	24513	ESC	5997R	04	C	1.000-6.000	Individual Studies	N/A	TBD	0	4	-4	0	0	0	Thomas P  Wilson	01/10-05/03	TBD	Repeatable Course
1134	Environmental Science	24573	ESC	5997R	05	C	1.000-6.000	Individual Studies	N/A	TBD	0	2	-2	0	0	0	Jennifer M  Boyd	01/10-05/03	TBD	Repeatable Course
1135	Environmental Science	24751	ESC	5997R	06	C	1.000-6.000	Individual Studies	N/A	TBD	0	2	-2	0	0	0	Loren Donald  Hayes	01/10-05/03	TBD	Repeatable Course
1136	Environmental Science	24793	ESC	5997R	07	C	1.000-6.000	Individual Studies: Urbanization & Sexual Selection	N/A	TBD	0	1	-1	0	0	0	Hope Marie  Klug	01/10-05/03	TBD	Repeatable Course
1137	Environmental Science	24800	ESC	5997R	08	C	1.000-6.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	A K M Azad  Hossain	01/10-05/03	TBD	Repeatable Course
1138	Environmental Science	24792	ESC	5998R	02	C	1.000-6.000	Reasearch: Applied Methods in Sexual Selection Research	N/A	TBD	0	1	-1	0	0	0	Hope Marie  Klug	01/10-05/03	TBD	Repeatable Course
1139	Environmental Science	24801	ESC	5998R	03	C	1.000-6.000	Research	N/A	TBD	0	1	-1	0	0	0	A K M Azad  Hossain	01/10-05/03	TBD	Repeatable Course
1140	Environmental Science	24386	ESC	5999R	0	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	David A  Aborn	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1141	Environmental Science	24387	ESC	5999R	01	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	Jennifer M  Boyd	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1142	Environmental Science	24388	ESC	5999R	02	C	1.000-9.000	Thesis	N/A	TBD	0	2	-2	0	0	0	Loren Donald  Hayes	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1143	Environmental Science	24477	ESC	5999R	05	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	J Hill  Craddock	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1144	Environmental Science	24478	ESC	5999R	06	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	Timothy J  Gaudin	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1145	Environmental Science	24505	ESC	5999R	07	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	A K M Azad  Hossain	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1146	Environmental Science	24590	ESC	5999R	08	C	1.000-9.000	Thesis	N/A	TBD	0	1	-1	0	0	0	Deanna Estella  Beasley	01/10-05/03	TBD	Full Time Equivalent and Repeatable Course
1147	Exchange	22015	EXCH	0990R	0	C	0.000	International Exchange (OUT)	N/A	TBD	50	23	27	0	0	0	Takeo   Suzuki	01/10-05/03	TBD	Repeatable Course
1148	Exchange	22016	EXCH	0991R	0	C	12.000	International Exchange (OUT)	N/A	TBD	50	23	27	0	0	0	Takeo   Suzuki	01/10-05/03	TBD	Repeatable Course
1149	Finance	22438	FIN	3000	0	C	3.000	Small Business Finance	M	05:30 pm-08:00 pm	40	40	0	0	0	0	Carl Bradley  Epperson	01/10-05/03	FLET 213	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
1150	Finance	21435	FIN	3010	0	C	3.000	Personal Finance	MW	03:25 pm-04:40 pm	40	33	7	0	0	0	Christi Rebecca  Wann	01/10-05/03	FLET 212	Activity Courses and COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
1151	Finance	20072	FIN	3020	0	D	3.000	Essentials of Managerial Finance	N/A	TBD	40	42	-2	0	0	0	Christi Rebecca  Wann	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
1152	Finance	20554	FIN	3020	01	C	3.000	Essentials of Managerial Finance	MW	02:00 pm-03:15 pm	40	38	2	0	0	0	Vinod S  Changarath	01/10-05/03	FLET 111	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
1153	Finance	20073	FIN	3020	02	C	3.000	Essentials of Managerial Finance	TR	01:40 pm-02:55 pm	40	34	6	0	0	0	Vinod S  Changarath	01/10-05/03	EMCS 238	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
1154	Finance	20074	FIN	3020	03	D	3.000	Essentials of Managerial Finance	N/A	TBD	40	40	0	0	0	0	Susan Gaugh  Fleck	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
1155	Finance	21436	FIN	3020	04	C	3.000	Essentials of Managerial Finance	TR	12:15 pm-01:30 pm	40	38	2	0	0	0	Vinod S  Changarath	01/10-05/03	EMCS 238	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
1156	Finance	21242	FIN	3180	0	C	3.000	Financial Institutions	TR	03:05 pm-04:20 pm	40	43	-3	0	0	0	Nilesh Balaram  Sah	01/10-05/03	FLET 125	COBA Differential Course Fee and Upper Division Credit
1157	Finance	22746	FIN	3200	0	D	3.000	Intermediate Financial Management	N/A	TBD	45	44	1	0	0	0	Vinod S  Changarath	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
1158	Finance	20728	FIN	3210	0	C	3.000	Investments I	MW	02:00 pm-03:15 pm	40	30	10	0	0	0	Christi Rebecca  Wann	01/10-05/03	FLET 125	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
1159	Finance	20860	FIN	3370	0	C	3.000	Principles of Insurance	W	05:30 pm-08:00 pm	35	19	16	0	0	0	Glenn Edward  Brace	01/10-05/03	FLET 200	COBA Differential Course Fee and Upper Division Credit
1160	Finance	23299	FIN	3700	0	C	3.000	Introduction to Financial Analysis	MW	02:00 pm-03:15 pm	0	17	-17	0	0	0	Hunter   Holzhauer	01/10-05/03	FLET 349	COBA Differential Course Fee and Upper Division Credit
1161	Finance	23546	FIN	3710	01	D	3.000	Real Estate Fundamentals	N/A	TBD	40	38	2	0	0	0	Jeffrey Steven  Lapin	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
1162	Finance	22439	FIN	3800R	0	C	1.000	SMILE Fund Seminar	F	05:30 pm-08:00 pm	0	18	-18	0	0	0	Hunter   Holzhauer	01/10-05/03	FLET 349	COBA Differential Course Fee and Beyond the Classroom and Repeatable Course and Upper Division Credit
1163	Finance	21827	FIN	3900R	0	C	1.000-3.000	Experiential Learning: Academic Internship Program	N/A	TBD	0	5	-5	0	0	0	Jaclyn   Wooten-York	01/10-05/03	TBD	COBA Differential Course Fee and Beyond the Classroom and Repeatable Course and Upper Division Credit
1164	Finance	24817	FIN	3900R	0	C	1.000-3.000	Experiential Learning: Academic Internship Program	N/A	TBD	0	0	0	0	0	0	Jaclyn   Wooten-York	03/01-04/25	TBD	COBA Differential Course Fee and Beyond the Classroom and Repeatable Course and Upper Division Credit
1165	Finance	20861	FIN	4030	0	C	3.000	Financial Statement Analysis	T	05:30 pm-08:00 pm	45	47	-2	0	0	0	Mark C  Fleck	01/10-05/03	FLET 125	COBA Differential Course Fee and Upper Division Credit
1166	Finance	20076	FIN	4120	0	C	3.000	International Finance	TR	09:25 am-10:40 am	45	51	-6	0	0	0	Bento J  Lobo	01/10-05/03	FLET 125	COBA Differential Course Fee and Upper Division Credit
1167	Finance	20077	FIN	4210	0	D	3.000	Investments II	W	05:30 pm-08:00 pm	45	47	-2	0	0	0	Hunter   Holzhauer	01/10-05/03	MAPP 214	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
1168	Finance	22440	FIN	4230	0	C	3.000	Financial Management	TR	12:15 pm-01:30 pm	45	49	-4	0	0	0	Nilesh Balaram  Sah	01/10-05/03	LUPH 242	COBA Differential Course Fee and Upper Division Credit
1169	Finance	20436	FIN	4310	0	C	3.000	Derivative Securities	M	05:30 pm-08:00 pm	20	14	6	0	0	0	Raymond Vincent  Ryan	01/10-05/03	FLET 349	COBA Differential Course Fee and Upper Division Credit
1170	Finance	20081	FIN	4880	01	C	3.000	Seminar in Portfolio Management	MW	03:25 pm-04:40 pm	20	11	9	0	0	0	Hunter   Holzhauer	01/10-05/03	FLET 349	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
1171	Finance	21438	FIN	5460	0	D	3.000	Investments	N/A	TBD	5	6	-1	0	0	0	D Michael  Long	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
1172	Finance	23300	FIN	5820	0	C	3.000	Financial Management	R	05:30 pm-08:00 pm	25	19	6	0	0	0	D Michael  Long	01/10-05/03	FLET 211	COBA Differential Course Fee and Business Graduate Course Fee and Course Materials Charge and Repeatable Course
1173	French	20016	FREN	1020	0	D	4.000	Elementary French II	MWF	11:00 am-11:50 am	15	15	0	0	0	0	Valerie Michelle  Wilhite	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
1174	French	20018	FREN	1020	01	D	4.000	Elementary French II	MWF	12:00 pm-12:50 pm	16	12	4	0	0	0	Valerie Michelle  Wilhite	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
1175	French	23304	FREN	1020	02	C	4.000	Elementary French II	MWF	10:00 am-10:50 am	15	6	9	0	0	0	Karen G  Casebier	01/10-05/03	LUPH 391	Lower Division Credit
1176	French	20019	FREN	2120	0	C	3.000	Intermediate French for Conversation II	TR	09:25 am-10:40 am	25	10	15	0	0	0	Monica R  Garoiu	01/10-05/03	BROK 403	Lower Division Credit
1177	French	20785	FREN	2120	01	C	3.000	Intermediate French for Conversation II	TR	10:50 am-12:05 pm	25	11	14	0	0	0	Monica R  Garoiu	01/10-05/03	BROK 403	Lower Division Credit
1178	French	23303	FREN	4010R	0	C	3.000	Medieval Bestiary: Animals in Premodern Literature	MW	01:00 pm-02:15 pm	6	3	3	0	0	0	Karen G  Casebier	01/10-05/03	HOLT 125	Repeatable Course and Upper Division Credit
1179	General Science	20658	GNSC	1150	01	D	3.000	Science and Society	N/A	TBD	70	58	12	0	0	0	David   Hahn	01/10-05/03	XX INTERNET	Lower Division Credit and Nat. Sciences Non-Lab Courses and Potential Test Proctoring Fee and Technical Elective CECS
1180	Geography	21440	GEOG	1010	01	C	3.000	Physical Geography	TR	01:40 pm-02:55 pm	41	41	0	0	0	0	Joshua Brian  Hodge	01/10-05/03	BROK 402	Course Materials Charge and Lower Division Credit and Nat. Sciences Non-Lab Courses
1181	Geography	23324	GEOG	1030	01	D	3.000	World Geography	N/A	TBD	105	105	0	0	0	0	Emma Jay  Walcott-Wilson	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee
1182	Geography	24695	GEOG	1030	02	D	3.000	World Geography	TR	10:50 am-12:05 pm	35	35	0	0	0	0	Craig R  Laing	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee
1183	Geography	20020	GEOG	1040	0	C	3.000	Cultural Geography	MWF	09:00 am-09:50 am	35	20	15	0	0	0	Craig R  Laing	01/10-05/03	BROK 205	Lower Division Credit and Behavioral&Social Science
1184	Geography	24696	GEOG	2060	01	D	3.000	Atmosphere Weather and Climate	N/A	TBD	35	17	18	0	0	0	Joshua Brian  Hodge	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
1185	Geography	20991	GEOG	2210	01	D	3.000	Maps and Mapping	N/A	TBD	70	60	10	0	0	0	Joshua Brian  Hodge	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
1186	Geography	24145	GEOG	3060	01	C	3.000	Geography of Southeast United States	MWF	11:00 am-11:50 am	35	9	26	0	0	0	Craig R  Laing	01/10-05/03	BROK 202	Upper Division Credit
1187	Geography	20547	GEOG	4010	01	C	3.000	Geography of Travel and Tourism	MWF	01:00 pm-01:50 pm	10	4	6	0	0	0	Craig R  Laing	01/10-05/03	BROK 206	Upper Division Credit
1188	Geology	20756	GEOL	1025	0	C	3.000	Geology of the National Parks	TR	01:40 pm-02:55 pm	85	85	0	0	0	0	Gregory A  Brodie	01/10-05/03	GROT 131	Lower Division Credit and Nat. Sciences Non-Lab Courses
1189	Geology	20021	GEOL	1110	0	D	3.000	Physical Geology	N/A	TBD	50	50	0	0	0	0	Stephanie Lynn  DeVries	01/10-05/03	XX INTERNET	Lower Division Credit and Natural Science Lecture and Potential Test Proctoring Fee and Natural Science Lab Course
1190	Geology	22449	GEOL	1110	01	C	3.000	Physical Geology	MWF	10:00 am-10:50 am	59	60	-1	0	0	0	Amy Lynn  Brock-Hon	01/10-05/03	EMCS 201	Lower Division Credit and Natural Science Lecture and Natural Science Lab Course
