Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
Management	22575	MGT	2140	02	C	3.000	Data Modeling for Business	TR	10:50 am-12:05 pm	38	38	0	0	0	0	Kelly McNamara	01/10-05/03	FLET 111	COBA Differential Course Fee and Lower Division Credit and Technical Elective CECS
Management	22764	MGT	2140	03	C	3.000	Data Modeling for Business	TR	09:25 am-10:40 am	38	38	0	0	0	0	Kelly McNamara	01/10-05/03	FLET 111	COBA Differential Course Fee and Lower Division Credit and Technical Elective CECS
Management	24659	MGT	2140	04	D	3.000	Data Modeling for Business	N/A	TBD	38	38	0	0	0	0	Kelly McNamara	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
Management	23102	MGT	2140	05	D	3.000	Data Modeling for Business	N/A	TBD	38	38	0	0	0	0	Kelly McNamara	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
Management	23803	MGT	2140	06	C	3.000	Data Modeling for Business	TR	01:40 pm-02:55 pm	38	37	1	0	0	0	Kelly McNamara	01/10-05/03	FLET 121	COBA Differential Course Fee and Lower Division Credit and Technical Elective CECS
Management	21917	MGT	3110	0	C	3.000	Operations Management	MW	02:00 pm-03:15 pm	38	37	1	0	0	0	John Morgan	01/10-05/03	FLET 114	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20122	MGT	3110	01	C	3.000	Operations Management	MW	03:25 pm-04:40 pm	38	36	2	0	0	0	Damitha Bandara	01/10-05/03	FLET 114	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20123	MGT	3110	02	C	3.000	Operations Management	TR	01:40 pm-02:55 pm	38	38	0	0	0	0	Allison Whitworth	01/10-05/03	FLET 117	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20124	MGT	3110	03	D	3.000	Operations Management	N/A	TBD	38	39	-1	0	0	0	Damitha Bandara	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
Management	20125	MGT	3110	04	D	3.000	Operations Management	N/A	TBD	38	38	0	0	0	0	Mark Allen Boyer	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
Management	21162	MGT	3110	05	D	3.000	Operations Management	N/A	TBD	38	39	-1	0	0	0	Damitha Bandara	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
Management	24657	MGT	3110	06	D	3.000	Operations Management	N/A	TBD	38	37	1	0	0	0	Robert Jordan	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
Management	20862	MGT	3150	0	C	3.000	Management Concepts, Theory, and Practice	M	05:30 pm-08:00 pm	38	34	4	0	0	0	Jennifer Goodrich	01/10-05/03	FLET 201	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20127	MGT	3150	01	C	3.000	Management Concepts, Theory, and Practice	R	05:30 pm-08:00 pm	38	38	0	0	0	0	Caitlin Elizabeth McFall	01/10-05/03	FLET 210	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20128	MGT	3150	02	C	3.000	Management Concepts, Theory, and Practice	MWF	10:00 am-10:50 am	38	38	0	0	0	0	Steven Layne	01/10-05/03	FLET 210	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20126	MGT	3150	04	D	3.000	Management Concepts, Theory, and Practice	N/A	TBD	38	40	-2	0	0	0	Steven Layne	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
Management	22562	MGT	3150	05	C	3.000	Management Concepts, Theory, and Practice	TR	08:00 am-09:15 am	38	27	11	0	0	0	Allison Whitworth	01/10-05/03	FLET 117	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	22765	MGT	3150	06	C	3.000	Management Concepts, Theory, and Practice	TR	09:25 am-10:40 am	38	37	1	0	0	0	Allison Whitworth	01/10-05/03	FLET 117	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	21578	MGT	3150	07	C	3.000	Management Concepts, Theory, and Practice	MWF	11:00 am-11:50 am	38	37	1	0	0	0	Steven Layne	01/10-05/03	FLET 210	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	23636	MGT	3150	08	C	3.000	Management Concepts, Theory, and Practice	MWF	09:00 am-09:50 am	38	28	10	0	0	0	Kurt Kevin Kappel	01/10-05/03	FLET 212	COBA Differential Course Fee and Course Materials Charge and Upper Division Credit
Management	20132	MGT	3300	01	D	3.000	Concepts in Organizational Behavior	N/A	TBD	38	37	1	0	0	0	William R Evans	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	22564	MGT	3300	02	C	3.000	Concepts in Organizational Behavior	T	05:30 pm-08:00 pm	38	34	4	0	0	0	Sarah A R Canatsey	01/10-05/03	FLET 105	COBA Differential Course Fee and Upper Division Credit
Management	22762	MGT	3300	03	C	3.000	Concepts in Organizational Behavior	TR	10:50 am-12:05 pm	38	22	16	0	0	0	William R Evans	01/10-05/03	FLET 212	COBA Differential Course Fee and Upper Division Credit
Management	20133	MGT	3310	0	C	3.000	Organizational Motivation and Leadership	TR	08:00 am-09:15 am	30	29	1	0	0	0	Andrea Rae Neely	01/10-05/03	FLET 213	COBA Differential Course Fee and Course Materials Charge and Technical Elective CECS and Upper Division Credit
Management	20134	MGT	3310	01	D	3.000	Organizational Motivation and Leadership	N/A	TBD	30	30	0	0	0	0	Andrea Rae Neely	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	24658	MGT	3310	02	D	3.000	Organizational Motivation and Leadership	N/A	TBD	30	29	1	0	0	0	Andrea Rae Neely	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	20136	MGT	3320	01	C	3.000	Human Resource Management	R	05:30 pm-08:00 pm	38	36	2	0	0	0	Todd A Dockery	01/10-05/03	FLET 213	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	22234	MGT	3320	02	C	3.000	Human Resource Management	TR	01:40 pm-02:55 pm	38	38	0	0	0	0	Todd A Dockery	01/10-05/03	LUPH 391	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	22565	MGT	3320	03	D	3.000	Human Resource Management	N/A	TBD	38	37	1	0	0	0	Todd A Dockery	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	22566	MGT	3320	04	C	3.000	Human Resource Management	TR	09:25 am-10:40 am	38	28	10	0	0	0	William R Evans	01/10-05/03	FLET 212	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	21589	MGT	3560	01	C	3.000	Management Science	TR	01:40 pm-02:55 pm	38	38	0	0	0	0	Mohammad Ahmadi	01/10-05/03	FLET 111	COBA Differential Course Fee and Upper Division Credit
Management	23504	MGT	3560	02	C	3.000	Management Science	TR	12:15 pm-01:30 pm	38	40	-2	0	0	0	Mohammad Ahmadi	01/10-05/03	FLET 111	COBA Differential Course Fee and Upper Division Credit
Management	20137	MGT	3600	0	C	3.000	Management Information Systems	MW	03:25 pm-04:40 pm	38	27	11	0	0	0	Navid Aghakhani	01/10-05/03	FLET 111	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	20863	MGT	3600	01	D	3.000	Management Information Systems	N/A	TBD	38	38	0	0	0	0	Navid Aghakhani	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	21190	MGT	3600	02	C	3.000	Management Information Systems	TR	09:25 am-10:40 am	38	35	3	0	0	0	Jin Sik Kim	01/10-05/03	FLET 121	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	22577	MGT	3600	03	C	3.000	Management Information Systems	TR	12:15 pm-01:30 pm	38	37	1	0	0	0	Jin Sik Kim	01/10-05/03	FLET 114	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
Management	24206	MGT	3600	04	D	3.000	Management Information Systems	N/A	TBD	38	39	-1	0	0	0	Jin Sik Kim	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	24642	MGT	3600	05	D	3.000	Management Information Systems	N/A	TBD	38	36	2	0	0	0	Lynn Dalton Blankenship	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Management	21168	MGT	3660	0	C	3.000	Business Forecasting	M	05:30 pm-08:00 pm	38	38	0	0	0	0	Damitha Bandara	01/10-05/03	FLET 114	COBA Differential Course Fee and Upper Division Credit
Management	24650	MGT	3760	01	D	3.000	Simulation Modeling	N/A	TBD	10	4	6	0	0	0	Parthasarati Dileepan	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	21580	MGT	3900R	0	C	1.000-3.000	Experiential Learning: Academic Internship Program	N/A	TBD	0	15	-15	0	0	0	Jaclyn Wooten-York	01/10-05/03	TBD	COBA Differential Course Fee and Beyond the Classroom and Repeatable Course and Upper Division Credit
Management	24198	MGT	4100	0	C	3.000	Labor Relations & Negotiations	T	05:30 pm-08:00 pm	38	17	21	0	0	0	Daniel Bailey Gilmore	01/10-05/03	LUPH 392	COBA Differential Course Fee and Upper Division Credit
Management	24830	MGT	4100	01	D	3.000	Labor Relations & Negotiations	N/A	TBD	9	5	4	0	0	0	Katherine Karl	03/01-04/25	XX INTERNET	COBA Differential Course Fee and Upper Division Credit
Management	20580	MGT	4110	0	C	3.000	Government Regulation of Human Resource Management	R	05:30 pm-08:00 pm	38	16	22	0	0	0	Daniel Bailey Gilmore	01/10-05/03	FLET 201	COBA Differential Course Fee and Upper Division Credit
Management	21581	MGT	4140	0	C	3.000	Managerial Decision-Making	TR	09:25 am-10:40 am	38	31	7	0	0	0	Andrea Rae Neely	01/10-05/03	FLET 213	COBA Differential Course Fee and Upper Division Credit
Management	22579	MGT	4270	0	C	3.000	Business Anayltics II	TR	01:40 pm-02:55 pm	38	22	16	0	0	0	Parthasarati Dileepan	01/10-05/03	FLET 114	COBA Differential Course Fee and Upper Division Credit
Management	21170	MGT	4340	0	C	3.000	Staffing	MW	02:00 pm-03:15 pm	38	27	11	0	0	0	Steven Layne	01/10-05/03	FLET 210	COBA Differential Course Fee and Upper Division Credit
Management	20138	MGT	4350	0	C	3.000	Compensation and Benefits	MW	03:25 pm-04:40 pm	38	14	24	0	0	0	Lisa A Burke-Smalley	01/10-05/03	FLET 121	COBA Differential Course Fee and Upper Division Credit
Management	20865	MGT	4350	01	D	3.000	Compensation and Benefits	N/A	TBD	38	35	3	0	0	0	Lisa A Burke-Smalley	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	20139	MGT	4360	0	D	3.000	Managing Diversity in Organizations	M	05:30 pm-08:00 pm	30	29	1	0	0	0	Gail A Dawson	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	20644	MGT	4370	0	C	3.000	Workplace Learning and Training	W	05:30 pm-08:00 pm	24	8	16	0	0	0	Lisa A Burke-Smalley	01/10-05/03	FLET 211	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
Management	20518	MGT	4380	01	D	3.000	International Management	N/A	TBD	38	40	-2	0	0	0	Mark E Mendenhall	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	21583	MGT	4380	02	C	3.000	International Management	M	05:30 pm-08:00 pm	38	18	20	0	0	0	Rolando J Apablaza	01/10-05/03	FLET 212	COBA Differential Course Fee and Upper Division Credit
Management	24703	MGT	4380	03	D	3.000	International Management	N/A	TBD	38	35	3	0	0	0	Rolando J Apablaza	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	20140	MGT	4400	0	C	3.000	Strategic Management	TR	01:40 pm-02:55 pm	0	31	-31	0	0	0	Nai Hua Lamb	01/10-05/03	FLET 210	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
Management	20141	MGT	4400	01	D	3.000	Strategic Management	N/A	TBD	0	30	-30	0	0	0	Nai Hua Lamb	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Beyond the Classroom and Potential Test Proctoring Fee and Upper Division Credit
Management	20142	MGT	4400	02	C	3.000	Strategic Management	TR	12:15 pm-01:30 pm	0	31	-31	0	0	0	Nai Hua Lamb	01/10-05/03	FLET 210	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
Management	20730	MGT	4400	03	C	3.000	Strategic Management	TR	03:05 pm-04:20 pm	0	31	-31	0	0	0	Deborah M Mullen	01/10-05/03	FLET 213	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
Management	21584	MGT	4400	04	D	3.000	Strategic Management	R	05:30 pm-08:00 pm	0	32	-32	0	0	0	Deborah M Mullen	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Beyond the Classroom and Potential Test Proctoring Fee and Upper Division Credit
Management	22801	MGT	4400	05	C	3.000	Strategic Management	TR	10:50 am-12:05 pm	0	30	-30	0	0	0	Kathleen K Wheatley	01/10-05/03	FLET 210	COBA Differential Course Fee and Beyond the Classroom and Upper Division Credit
Management	24576	MGT	4400	06	D	3.000	Strategic Management	T	03:05 pm-05:00 pm	0	30	-30	0	0	0	Frank C Butler	01/10-05/03	FLET 121	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	22567	MGT	4440	0	C	3.000	Strategic Issues in Human Resource Management	TR	12:15 pm-01:30 pm	25	13	12	0	0	0	Todd A Dockery	01/10-05/03	LUPH 391	COBA Differential Course Fee and Upper Division Credit
Management	20866	MGT	4550	0	C	3.000	Project Management	W	05:30 pm-08:00 pm	38	16	22	0	0	0	James A Spruill	01/10-05/03	FLET 114	COBA Differential Course Fee and Upper Division Credit
Management	22580	MGT	4550	01	D	3.000	Project Management	N/A	TBD	38	40	-2	0	0	0	James A Spruill	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
Management	24558	MGT	4995R	01	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Andrea Rae Neely	01/10-05/03	TBD	COBA Differential Course Fee and Repeatable Course and Upper Division Credit
Management	24780	MGT	4997R	01	C	1.000-9.000	Research	N/A	TBD	0	1	-1	0	0	0	Damitha Bandara	01/10-05/03	TBD	COBA Differential Course Fee and Repeatable Course and Upper Division Credit
Management	24831	MGT	4998R	01	C	1.000-9.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Katherine Karl	03/01-04/25	TBD	COBA Differential Course Fee and Repeatable Course and Upper Division Credit
Management	24207	MGT	5000R	01	D	3.000	Simulation Modeling for Business	N/A	TBD	10	6	4	0	0	0	Parthasarati Dileepan	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
Management	24208	MGT	5060	0	D	3.000	Healthcare Management	N/A	TBD	5	5	0	0	0	0	Deborah M Mullen	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
Management	20646	MGT	5200	0	C	3.000	Advanced Data Analytics	M	05:30 pm-08:00 pm	0	17	-17	0	0	0	Hemant Jain	01/10-05/03	FLET 121	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Management	23508	MGT	5200	02	D	3.000	Advanced Data Analytics	N/A	TBD	0	9	-9	0	0	0	Navid Aghakhani	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
Management	24201	MGT	5210	0	C	3.000	Big Data Management and Analytics	T	05:30 pm-08:00 pm	0	23	-23	0	0	0	Arben Asllani	01/10-05/03	FLET 117	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Management	21189	MGT	5250	0	C	3.000	Organizational Behavior and Leadership	W	05:30 pm-08:00 pm	25	18	7	0	0	0	Gail A Dawson	01/10-05/03	FLET 212	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Management	21998	MGT	5260	0	D	3.000	Business Leadership	N/A	TBD	10	10	0	0	0	0	Mark E Mendenhall	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
Management	21297	MGT	5810	0	D	3.000	Information Technology for Business	N/A	TBD	25	23	2	0	0	0	Arben Asllani	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Business Graduate Course Fee and Potential Test Proctoring Fee and Repeatable Course
Management	21298	MGT	5835	0	C	3.000	Quantitative Decision Analysis for Business	W	05:30 pm-08:00 pm	25	25	0	0	0	0	Mohammad Ahmadi	01/10-05/03	FLET 111	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Management	20519	MGT	5870	0	C	3.000	Strategic Management	T	05:30 pm-08:00 pm	0	9	-9	0	0	0	Frank C Butler	01/10-05/03	FLET 212	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Management	24641	MGT	5940R	01	C	3.000	Practicum Project	N/A	TBD	0	3	-3	0	0	0	Hemant Jain	01/10-05/03	TBD	COBA Differential Course Fee and Business Graduate Course Fee and Repeatable Course
Marketing	21596	MKT	3130	0	C	3.000	Principles of Marketing	TR	09:25 am-10:40 am	45	40	5	0	0	0	Stephanie Gillison	01/10-05/03	FLET 210	COBA Differential Course Fee and Course Materials Charge and Technical Elective CECS and Upper Division Credit
Marketing	24211	MKT	3130	01	D	3.000	Principles of Marketing	TR	12:15 pm-01:30 pm	45	44	1	0	0	0	Stephanie Gillison	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Marketing	24209	MKT	3130	02	C	3.000	Principles of Marketing	MWF	09:00 am-09:50 am	45	14	31	0	0	0	Francis Kennedy Horton	01/10-05/03	FLET 125	COBA Differential Course Fee and Course Materials Charge and Technical Elective CECS and Upper Division Credit
Marketing	24210	MKT	3130	03	C	3.000	Principles of Marketing	MWF	10:00 am-10:50 am	45	43	2	0	0	0	Francis Kennedy Horton	01/10-05/03	FLET 125	COBA Differential Course Fee and Course Materials Charge and Technical Elective CECS and Upper Division Credit
Marketing	24217	MKT	3130	04	D	3.000	Principles of Marketing	N/A	TBD	65	65	0	0	0	0	Ryan William Russell	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Marketing	20146	MKT	3130	05	D	3.000	Principles of Marketing	N/A	TBD	65	65	0	0	0	0	Stephanie Gillison	01/10-05/03	XX INTERNET	COBA Differential Course Fee and Course Materials Charge and Potential Test Proctoring Fee and Technical Elective CECS and Upper Division Credit
Marketing	22586	MKT	3180	0	C	3.000	International Marketing	MW	02:00 pm-03:15 pm	50	46	4	0	0	0	Hyeyoon Jung	01/10-05/03	MAPP 214	COBA Differential Course Fee and Technical Elective CECS and Upper Division Credit
